Date,Close,Open,High,Low
2025-06-23,101.92350554697862,100.29611582494296,102.57446143579288,99.64515993612869
2025-06-24,103.141542876344,101.92350554697862,103.62875780809016,101.43629061523247
2025-06-25,102.50121138725534,103.141542876344,103.39767547197947,102.24507879161987
2025-06-26,104.47890165461327,102.50121138725534,105.26997776155643,101.71013528031217
2025-06-27,104.53407639635668,104.47890165461327,104.55614629305404,104.45683175791591
2025-06-30,104.91174479701417,104.53407639635668,105.06281215727716,104.38300903609368
2025-07-01,106.60962629705337,104.91174479701417,107.28877889706905,104.23259219699848
2025-07-02,107.53622392217777,106.60962629705337,107.90686297222753,106.2389872470036
2025-07-03,108.5696192715856,107.53622392217777,108.98297741134873,107.12286578241464
2025-07-07,107.39029821301196,108.5696192715856,109.04134769501505,106.9185697895825
2025-07-08,107.7258297124618,107.39029821301196,107.86004231224175,107.25608561323202
2025-07-09,108.0308582903615,107.7258297124618,108.15286972152137,107.60381828130193
2025-07-10,108.52069691413217,108.0308582903615,108.71663236364044,107.83492284085322
2025-07-11,107.42701141541266,108.52069691413217,108.95817111361998,106.98953721592486
2025-07-14,108.51619269031379,107.42701141541266,108.95186520027424,106.99133890545221
2025-07-15,105.7717990727036,108.51619269031379,109.61395013735786,104.67404162565953
2025-07-16,107.13688849204952,105.7717990727036,107.6829242597879,105.22576330496523
2025-07-17,108.85521674030352,107.13688849204952,109.54254803960512,106.44955719274792
2025-07-18,108.8693702247865,108.85521674030352,108.87503161857968,108.84955534651033
2025-07-21,108.12341470647002,108.8693702247865,109.16775243211309,107.82503249914342
2025-07-22,108.80198528368248,108.12341470647002,109.07341351456748,107.85198647558502
2025-07-23,109.03658193652323,108.80198528368248,109.13042059765954,108.70814662254618
2025-07-24,107.61630586428832,109.03658193652323,109.6046923654172,107.04819543539436
2025-07-25,107.90346983414085,107.61630586428832,108.01833542208186,107.50144027634731
2025-07-28,107.43383305722003,107.90346983414085,108.09132454490918,107.2459783464517
2025-07-29,107.0895898262119,107.43383305722003,107.57153034962327,106.95189253380866
2025-07-30,106.34696760425241,107.0895898262119,107.3866387149957,106.04991871546862
2025-07-31,105.8376081722685,106.34696760425241,106.55071137704597,105.63386439947494
2025-08-01,103.85649349278326,105.8376081722685,106.6300540440626,103.06404762098916
2025-08-04,105.36717470767239,103.85649349278326,105.97144719362804,103.25222100682761
2025-08-05,105.86754726217306,105.36717470767239,106.06769628397333,105.16702568587212
2025-08-06,105.73437965077024,105.86754726217306,105.92081430673419,105.68111260620911
2025-08-07,104.80621407456275,105.73437965077024,106.10564588125324,104.43494784407974
2025-08-08,105.64099645711838,104.80621407456275,105.97490941014063,104.4723011215405
2025-08-11,105.60869952093752,105.64099645711838,105.65391523159072,105.59578074646518
2025-08-12,108.53994275688275,105.60869952093752,109.71244005126084,104.43620222655943
2025-08-13,110.16676232251118,108.53994275688275,110.81749014876254,107.88921493063138
2025-08-14,109.80987504160113,110.16676232251118,110.30951723487519,109.66712012923712
2025-08-15,108.2380925954818,109.80987504160113,110.43858802004887,107.60937961703407
2025-08-18,108.45747639411482,108.2380925954818,108.54522991356802,108.1503390760286
2025-08-19,108.22943699583216,108.45747639411482,108.54869215342788,108.1382212365191
2025-08-20,108.51527181293304,108.22943699583216,108.62960573977338,108.11510306899181
2025-08-21,108.29461754207017,108.51527181293304,108.60353352127818,108.20635583372503
2025-08-22,112.00435076785811,108.29461754207017,113.4882440581733,106.81072425175499
2025-08-25,111.32361459527267,112.00435076785811,112.27664523689229,111.0513201262385
2025-08-26,112.22180801595283,111.32361459527267,112.58108538422489,110.96433722700061
2025-08-27,112.71989848195842,112.22180801595283,112.91913466836066,112.0225718295506
2025-08-28,112.50504846502962,112.71989848195842,112.80583848872995,112.4191084582581
2025-08-29,112.38396630369168,112.50504846502962,112.55348132956479,112.3355334391565
2025-09-02,111.74328075680826,112.38396630369168,112.64024052244504,111.4870065380549
2025-09-03,111.5828899907545,111.74328075680826,111.80743706322977,111.51873368433299
2025-09-04,112.9992429590021,111.5828899907545,113.56578414630114,111.01634880345546
2025-09-05,112.1821637972881,112.9992429590021,113.3260746236877,111.8553321326025
2025-09-08,112.24826800922736,112.1821637972881,112.27470969400306,112.1557221125124
2025-09-09,111.57832013615459,112.24826800922736,112.51624715845647,111.31034098692548
2025-09-10,111.64142707635179,111.57832013615459,111.66666985243067,111.5530773600757
2025-09-11,112.86946466232853,111.64142707635179,113.36067969671922,111.1502120419611
2025-09-12,112.16351048070136,112.86946466232853,113.1518463349794,111.88112880805049
2025-09-15,111.36946207910539,112.16351048070136,112.48112984133975,111.051842718467
2025-09-16,110.7137608878553,111.36946207910539,111.63174255560543,110.45148041135526
2025-09-17,111.5610150464548,110.7137608878553,111.8999167098946,110.3748592244155
2025-09-18,113.62340066899668,111.5610150464548,114.44835491801344,110.73606079743804
2025-09-19,113.063421806099,113.62340066899668,113.84739221415575,112.83943026093993
2025-09-22,112.4132859642816,113.063421806099,113.32347614282597,112.15323162755463
2025-09-23,112.37959104610489,112.4132859642816,112.42676393155229,112.3661130788342
2025-09-24,111.64384160810114,112.37959104610489,112.67389082130639,111.34954183289965
2025-09-25,111.09539904398432,111.64384160810114,111.86321863374788,110.87602201833758
2025-09-26,111.85286511917593,111.09539904398432,112.15585154925257,110.79241261390767
2025-09-29,111.39580888176522,111.85286511917593,112.03568761414022,111.21298638680094
2025-09-30,110.96218053586252,111.39580888176522,111.5692602201263,110.78872919750144
2025-10-01,109.80548335844138,110.96218053586252,111.42485940683098,109.34280448747292
2025-10-02,110.06481805431984,109.80548335844138,110.16855193267124,109.70174948008999
2025-10-03,111.02296483860434,110.06481805431984,111.40622355231814,109.68155934060604
2025-10-06,111.25478549747241,111.02296483860434,111.34751376101964,110.93023657505711
2025-10-07,110.43794042701387,111.25478549747241,111.58152352565583,110.11120239883046
2025-10-08,110.31576362116209,110.43794042701387,110.48681114935458,110.26689289882138
2025-10-09,109.62707097058764,110.31576362116209,110.59124068139187,109.35159391035786
2025-10-10,106.153823227455,109.62707097058764,111.0163700678407,104.76452413020195
2025-10-13,108.23710685831982,106.153823227455,109.07042031066574,105.32050977510909
2025-10-14,110.73480196624368,108.23710685831982,111.73388000941323,107.23802881515027
2025-10-15,109.30681609485286,110.73480196624368,111.30599631480001,108.73562174629653
2025-10-16,104.67836402988793,109.30681609485286,111.15819692083883,102.82698320390196
2025-10-17,105.8306465604947,104.67836402988793,106.29155957273741,104.21745101764522
2025-10-20,107.51005379641572,105.8306465604947,108.18181669078413,105.15888366612629
2025-10-21,107.70472951374185,107.51005379641572,107.7825998006723,107.43218350948527
2025-10-22,107.21634399838327,107.70472951374185,107.90008371988529,107.02098979223983
2025-10-23,107.26102926477728,107.21634399838327,107.27890337133488,107.19846989182567
2025-10-24,108.42621589247672,107.26102926477728,108.8922905435565,106.7949546136975
2025-10-27,108.88713831217467,108.42621589247672,109.07150728005385,108.24184692459754
2025-10-28,108.14176489079033,108.88713831217467,109.18528768072841,107.84361552223659
2025-10-29,106.40521779956322,108.14176489079033,108.83638372728117,105.71059896307237
2025-10-30,106.3511393699559,106.40521779956322,106.42684917140615,106.32950799811297
2025-10-31,106.92779751446442,106.3511393699559,107.15846077226782,106.1204761121525
2025-11-03,107.15241679561498,106.92779751446442,107.24226450807521,106.83794980200419
2025-11-04,106.93816614316253,107.15241679561498,107.23811705659597,106.85246588218155
2025-11-05,107.99083145852045,106.93816614316253,108.4118975846636,106.51710001701937
2025-11-06,107.47939850589103,107.99083145852045,108.19540463957222,107.27482532483926
2025-11-07,108.85541160179035,107.47939850589103,109.40581684015008,106.9289932675313
2025-11-10,109.37770934022055,108.85541160179035,109.58662843559263,108.64649250641827
2025-11-11,109.94801937532188,109.37770934022055,110.17614338936241,109.14958532618002
2025-11-12,110.42068122690303,109.94801937532188,110.60974596753549,109.75895463468942
2025-11-13,108.84259402195957,110.42068122690303,111.0519161088804,108.21135913998219
2025-11-14,108.7962176559035,108.84259402195957,108.861144568382,108.77766710948107
2025-11-17,105.36703143734731,108.7962176559035,110.16789214332599,103.99535694992483
2025-11-18,106.1790411047693,105.36703143734731,106.50384497173809,105.04222757037851
2025-11-19,106.68644086692419,106.1790411047693,106.88940077178614,105.97608119990734
2025-11-20,105.83784192908396,106.68644086692419,107.02588044206027,105.49840235394788
2025-11-21,108.34274087701665,105.83784192908396,109.34470045618973,104.83588234991089
2025-11-24,108.87224323456036,108.34274087701665,109.08404417757784,108.13093993399917
2025-11-25,111.13543686050859,108.87224323456036,112.04071431088788,107.96696578418107
2025-11-26,111.47606890970437,111.13543686050859,111.61232172938267,110.99918404083029
2025-11-28,111.6862942452858,111.47606890970437,111.77038437951836,111.3919787754718
2025-12-01,111.85996793764966,111.6862942452858,111.9294374145952,111.61682476834025
2025-12-02,111.23348126915486,111.85996793764966,112.11056260504758,110.98288660175695
2025-12-03,112.80674319024435,111.23348126915486,113.43604795868013,110.60417650071908
2025-12-04,113.24030443904753,112.80674319024435,113.41372893856881,112.63331869072307
2025-12-05,113.01688563722725,113.24030443904753,113.32967195977565,112.92751811649913
2025-12-08,112.70934343889391,113.01688563722725,113.13990251656058,112.58632655956058
2025-12-09,113.21920719007836,112.70934343889391,113.42315269055214,112.50539793842013
2025-12-10,115.71805647677343,113.21920719007836,116.71759619145145,112.21966747540034
2025-12-11,116.62472729455916,115.71805647677343,116.98739562167346,115.35538814965913
2025-12-12,116.04668652921475,116.62472729455916,116.85594360069693,115.81547022307699
2025-12-15,115.96299470887554,116.04668652921475,116.08016325735043,115.92951798073986
2025-12-16,115.54444445116272,115.96299470887554,116.13041481196068,115.37702434807758
2025-12-17,115.51662462560006,115.54444445116272,115.55557238138778,115.505496695375
2025-12-18,115.96327520160095,115.51662462560006,116.1419354320013,115.3379643951997
2025-12-19,116.07638292653859,115.96327520160095,116.12162601651364,115.91803211162589
2025-12-22,116.82177894668668,116.07638292653859,117.11993735474591,115.77822451847935
2025-12-23,116.35106303501166,116.82177894668668,117.01006531135668,116.16277667034166
2025-12-24,116.55559074402697,116.35106303501166,116.6374018276331,116.26925195140554
2025-12-26,116.44741919782902,116.55559074402697,116.59885936250615,116.40415057934985
2025-12-29,115.63198338463252,116.44741919782902,116.77359352310762,115.30580905935392
2025-12-30,114.98700478766308,115.63198338463252,115.88997482342029,114.72901334887531
2025-12-31,113.81848925006565,114.98700478766308,115.45441100270206,113.35108303502668
2026-01-02,114.58450949114862,113.81848925006565,114.89091758758181,113.51208115363247
2026-01-05,117.28086914668555,114.58450949114862,118.35941300890032,113.50596562893385
2026-01-06,118.028397338508,117.28086914668555,118.32740861523698,116.98185786995657
2026-01-07,116.91942306556828,118.028397338508,118.47198704768388,116.4758333563924
2026-01-08,118.36682427310596,116.91942306556828,118.94578475612103,116.34046258255322
2026-01-09,117.92778410893543,118.36682427310596,118.54244033877417,117.75216804326722
2026-01-12,117.19328009045158,117.92778410893543,118.22158571632896,116.89947848305805
2026-01-13,115.88547159033575,117.19328009045158,117.71640349049791,115.36234819028942
2026-01-14,117.09849875523327,115.88547159033575,117.58370962119227,115.40026072437675
2026-01-15,118.72809513397844,117.09849875523327,119.37993368547652,116.44666020373519
2026-01-16,118.62844017556688,118.72809513397844,118.76795711734307,118.58857819220225
2026-01-20,116.8574064854027,118.62844017556688,119.33685365163255,116.14899300933703
2026-01-21,120.02669075812268,116.8574064854027,121.29440446721067,115.58969277631472
2026-01-22,120.17360752721878,120.02669075812268,120.23237423485722,119.96792405048424
2026-01-23,117.64542710549084,120.17360752721878,121.18487969590996,116.63415493679966
2026-01-26,118.15673841232466,117.64542710549084,118.36126293505818,117.44090258275732
2026-01-27,117.90492853448686,118.15673841232466,118.25746236345978,117.80420458335173
2026-01-28,117.69712136497319,117.90492853448686,117.98805140229233,117.61399849716771
2026-01-29,118.89242635889514,117.69712136497319,119.37054835646391,117.21899936740441
2026-01-30,118.02198480089505,118.89242635889514,119.24060298209517,117.67380817769502
2026-02-02,118.70533788091507,118.02198480089505,118.97867911292307,117.74864356888705
2026-02-03,118.31857475667111,118.70533788091507,118.86004313061265,118.16386950697353
2026-02-04,119.86923285661737,118.31857475667111,120.48949609659587,117.69831151669261
2026-02-05,118.66445110843512,119.86923285661737,120.35114555589027,118.18253840916222
2026-02-06,121.04681179742092,118.66445110843512,121.99975607301523,117.7115068328408
2026-02-09,120.9214405749546,121.04681179742092,121.09696028640744,120.87129208596808
2026-02-10,120.50817584941171,120.9214405749546,121.08674646517176,120.34286995919456
2026-02-11,118.95301278446814,120.50817584941171,121.13024107538914,118.33094755849072
2026-02-12,117.46547910093952,118.95301278446814,119.5480262578796,116.87046562752806
2026-02-13,117.72914784115187,117.46547910093952,117.83461533723681,117.36001160485458
2026-02-17,117.79980740950936,117.72914784115187,117.82807123685235,117.70088401380887
2026-02-18,118.1882857321136,117.79980740950936,118.34367706115529,117.64441608046766
2026-02-19,117.31013662182694,118.1882857321136,118.53954537622826,116.95887697771228
2026-02-20,117.94933280245354,117.31013662182694,118.20501127470418,117.0544581495763
2026-02-23,113.81946564962942,117.94933280245354,119.60127966358318,112.16751878849978
2026-02-24,114.62239112706727,113.81946564962942,114.94356131804241,113.49829545865428
2026-02-25,116.34972339316163,114.62239112706727,117.04065629959936,113.93145822062954
2026-02-26,117.39754110038967,116.34972339316163,117.8166681832809,115.9305963102704
2026-02-27,113.55936937002787,117.39754110038967,118.9328097925344,112.02410067788314
2026-03-02,115.17605245573131,113.55936937002787,115.82272569001269,112.91269613574649
2026-03-03,113.84168040738389,115.17605245573131,115.70980127507028,113.30793158804492
2026-03-04,114.58500519036654,113.84168040738389,114.88233510355961,113.54435049419082
2026-03-05,113.252766643738,114.58500519036654,115.11790060901797,112.71987122508658
2026-03-06,110.82898694031631,113.252766643738,114.22227852510667,109.85947505894764
