Date,Close,Open,High,Low
2024-11-08,102.1841213092691,101.09876202953636,102.32619443355975,100.95403426501916
2024-11-11,102.57600858086928,102.1841213092691,102.7534842186233,102.05548268489521
2024-11-12,101.18181660909227,102.57600858086928,102.69166135603261,101.05480877632723
2024-11-13,101.14730076154072,101.18181660909227,101.29762584332116,101.00282919997156
2024-11-14,102.03777231644028,101.14730076154072,102.15514628583708,100.95182747050097
2024-11-15,101.30305809663118,102.03777231644028,102.21075636060822,101.17161698918723
2024-11-18,102.68954523975434,101.30305809663118,102.86203985734943,101.18126862391705
2024-11-19,104.177437368312,102.68954523975434,104.29086521619836,102.55219352865342
2024-11-20,104.30602400322432,104.177437368312,104.47808036112762,104.00958692680757
2024-11-21,103.94155966677765,104.30602400322432,104.46870660002169,103.74481246231306
2024-11-22,105.86597291744269,103.94155966677765,106.04164557647468,103.79411553093705
2024-11-25,107.9524040366662,105.86597291744269,108.12166195150827,105.70538917905094
2024-11-26,104.57798578019852,107.9524040366662,108.14497149366501,104.454838699244
2024-11-27,103.31174412104893,104.57798578019852,104.7784091678095,103.20037875606496
2024-11-29,104.7723415336143,103.31174412104893,104.89037754982199,103.12336013458363
2024-12-02,104.0788394767189,104.7723415336143,104.96377367756016,103.95745638041778
2024-12-03,103.71544465389357,104.0788394767189,104.25060672384949,103.55721668846125
2024-12-04,102.2149259359245,103.71544465389357,103.89392765340612,102.09852876232128
2024-12-05,102.05784896341584,102.2149259359245,102.33902440327626,101.88889712579704
2024-12-06,102.35468209457414,102.05784896341584,102.53946668973877,101.89292302885184
2024-12-09,103.83090858167469,102.35468209457414,104.00139584591913,102.23786669984334
2024-12-10,102.22796649930785,103.83090858167469,104.03585257091935,102.08270454157072
2024-12-11,102.10903894340639,102.22796649930785,102.35967106462913,101.91362283101533
2024-12-12,101.35554585069346,102.10903894340639,102.2770657585442,101.19392948731318
2024-12-13,101.06809249993913,101.35554585069346,101.46133216026185,100.9132808529358
2024-12-16,101.2324783060609,101.06809249993913,101.39405461961886,100.89140187590256
2024-12-17,100.75855729683869,101.2324783060609,101.38629579914019,100.58526176467922
2024-12-18,96.54651760911979,100.75855729683869,100.86533826637402,96.36379663985728
2024-12-19,95.88369351686386,96.54651760911979,96.69494271087126,95.72902611842368
2024-12-20,96.95171826030851,95.88369351686386,97.12816031343841,95.73923841457466
2024-12-23,98.29440387421431,96.95171826030851,98.42715988493056,96.79868293165829
2024-12-24,100.02549134081006,98.29440387421431,100.13805968112719,98.10777890416837
2024-12-26,101.21625326841954,100.02549134081006,101.3688480430072,99.91442426733794
2024-12-27,100.44023048253253,101.21625326841954,101.38098474910095,100.2825924181341
2024-12-30,100.43284793236302,100.44023048253253,100.58744550668257,100.29168235683859
2024-12-31,101.02024041772336,100.43284793236302,101.18709452892097,100.29668459088113
2025-01-02,101.09010119585425,101.02024041772336,101.22625709804896,100.85829860990347
2025-01-03,101.98825511521086,101.09010119585425,102.18735233365958,100.98604095434742
2025-01-06,101.33919238807012,101.98825511521086,102.09468804280016,101.19895352021045
2025-01-07,100.53410771659826,101.33919238807012,101.50341376749465,100.33976351759074
2025-01-08,99.57453622050163,100.53410771659826,100.65426596743421,99.4166758342176
2025-01-10,97.90218204300083,99.57453622050163,99.75037833071102,97.76484859181403
2025-01-13,99.67691867312189,97.90218204300083,99.8183023714764,97.72075677228155
2025-01-14,99.89808542067968,99.67691867312189,100.03165865358338,99.50500489292706
2025-01-15,101.68990748016952,99.89808542067968,101.88060607398448,99.7974337838047
2025-01-16,101.92627404932703,101.68990748016952,102.03436240072537,101.58577581249331
2025-01-17,101.94025059325939,101.92627404932703,102.10498551979012,101.81240069866624
2025-01-21,103.11383131870882,101.94025059325939,103.25965213228531,101.79184214175255
2025-01-22,99.04557384600417,103.11383131870882,103.29996304058827,98.90353269927735
2025-01-23,98.62475246494616,99.04557384600417,99.17556619019383,98.4523198301258
2025-01-24,99.98979754597632,98.62475246494616,100.13457765767288,98.47895568636105
2025-01-27,98.21778472744728,99.98979754597632,100.09545036469653,98.0842119425251
2025-01-28,96.00299297095812,98.21778472744728,98.40646347000582,95.84606152858103
2025-01-29,97.62824354400175,96.00299297095812,97.8151519106225,95.89996768784033
2025-01-30,98.79110242892757,97.62824354400175,98.91270418824614,97.47312464708219
2025-01-31,97.47605715365391,98.79110242892757,98.91261631068025,97.31749911180108
2025-02-03,97.0696797086382,97.47605715365391,97.61967102879345,96.95204664154988
2025-02-04,98.39775489947147,97.0696797086382,98.51549033507352,96.94335928431144
2025-02-05,98.94024846437634,98.39775489947147,99.03961339137217,98.21264165449094
2025-02-06,99.46380811089,98.94024846437634,99.65814774025131,98.82033079102592
2025-02-07,98.86815949901751,99.46380811089,99.62242015103654,98.73576496370161
2025-02-10,100.91064604046116,98.86815949901751,101.0773000281018,98.71482207776029
2025-02-11,94.07859115914704,100.91064604046116,101.03040215967434,93.96323544551525
2025-02-12,92.65281724527577,94.07859115914704,94.25036554355563,92.48111981279166
2025-02-13,92.66302855583554,92.65281724527577,92.82497136014125,92.4822283212332
2025-02-14,93.3149950688991,92.66302855583554,93.42765698548929,92.547235618186
2025-02-18,95.27297301449138,93.3149950688991,95.45650540317013,93.20816421716303
2025-02-19,96.0240338671773,95.27297301449138,96.14373360089256,95.10284218559106
2025-02-20,97.02164271812237,96.0240338671773,97.15444741127905,95.86130396053804
2025-02-21,94.7893938122036,97.02164271812237,97.14005653548692,94.65361078258346
2025-02-24,92.7470914795284,94.7893938122036,94.95328949827268,92.64979265637442
2025-02-25,92.5594959851981,92.7470914795284,92.85006221918977,92.42339517991266
2025-02-26,92.06783492737571,92.5594959851981,92.66160797262931,91.89786790857073
2025-02-27,91.38470009359048,92.06783492737571,92.17949346981463,91.23833048529657
2025-02-28,91.01967834772738,91.38470009359048,91.54862543978186,90.91135511641227
2025-03-03,89.75886572857623,91.01967834772738,91.16530716218814,89.61432126558171
2025-03-04,89.26969811003225,89.75886572857623,89.8615684773026,89.11262159841078
2025-03-05,89.824319619426,89.26969811003225,89.99925452115235,89.10587826720456
2025-03-06,88.69785357488792,89.824319619426,89.95781019784582,88.5880724933244
2025-03-07,90.69170428456708,88.69785357488792,90.87110474324444,88.60285864743298
2025-03-10,90.88666743728619,90.69170428456708,91.03090534313905,90.55349894854992
2025-03-11,90.62681646595819,90.88666743728619,91.03049861163979,90.52345903597879
2025-03-12,90.11417088685418,90.62681646595819,90.80137883674593,89.93439659001534
2025-03-13,90.47783496532556,90.11417088685418,90.57261359862518,89.9467064956174
2025-03-14,91.26108596874592,90.47783496532556,91.3994842271091,90.32208828894552
2025-03-17,92.89159815349835,91.26108596874592,93.05844375656832,91.12390765059452
2025-03-18,91.53397969714312,92.89159815349835,93.04106721093171,91.38886129919517
2025-03-19,92.52051877936125,91.53397969714312,92.66594698258247,91.40645036876376
2025-03-20,91.07388671897145,92.52051877936125,92.68568266251808,90.91161436428023
2025-03-21,89.85234637422782,91.07388671897145,91.23437184092386,89.74128601018256
2025-03-24,89.98407952047341,89.85234637422782,90.09790135095643,89.69884522407585
2025-03-25,90.34663276840293,89.98407952047341,90.5018782035526,89.88797047080513
2025-03-26,89.46088708592062,90.34663276840293,90.48412018207951,89.36208334075215
2025-03-27,89.82426700159735,89.46088708592062,89.94321572315899,89.29716931151705
2025-03-28,89.25224740402041,89.82426700159735,89.95081832585032,89.12039358353876
2025-03-31,89.2199678479596,89.25224740402041,89.3603036448268,89.07027706640002
2025-04-01,89.8697424455375,89.2199678479596,89.96694344125801,89.09297841877174
2025-04-02,90.48240962613592,89.8697424455375,90.61246578984984,89.70215574440928
2025-04-03,86.66204766638069,90.48240962613592,90.65555098828206,86.56686237797788
2025-04-04,83.30438014681165,86.66204766638069,86.7879055219757,83.1435301243777
2025-04-07,83.22845667795457,83.30438014681165,83.42259771246904,83.07376847390483
2025-04-08,81.07098030190035,83.22845667795457,83.3747654141994,80.90956230887697
2025-04-09,85.81413280411273,81.07098030190035,85.9062998732673,80.91790793505443
2025-04-10,82.25386217494402,85.81413280411273,85.91762220060917,82.16475754540464
2025-04-11,84.94487734672084,82.25386217494402,85.09958010125229,82.11864108868541
2025-04-14,84.90379179929394,84.94487734672084,85.08565966727058,84.77375813968845
2025-04-15,83.67020475157082,84.90379179929394,85.03436530228939,83.51899587186034
2025-04-16,83.92827239096479,83.67020475157082,84.04304724471683,83.52192212296305
2025-04-17,85.20263395847634,83.92827239096479,85.317891224471,83.78962510029945
2025-04-21,83.38954704653003,85.20263395847634,85.32035433391604,83.27741857717278
2025-04-22,85.91525780208228,83.38954704653003,86.06907720776084,83.2935758827205
2025-04-23,86.23177821181295,85.91525780208228,86.33855885006801,85.82742627181105
2025-04-24,87.50985640374809,86.23177821181295,87.63981954298393,86.06554005713572
2025-04-25,88.50830799646292,87.50985640374809,88.63653476852114,87.36208942827848
2025-04-28,88.00282269188655,88.50830799646292,88.68251960473852,87.87214209921278
2025-04-29,88.94296575486561,88.00282269188655,89.03229966613847,87.88058724214885
2025-04-30,88.19559220610384,88.94296575486561,89.10347672177022,88.06088101771697
2025-05-01,89.21385523738803,88.19559220610384,89.33521919803053,88.07419999256166
2025-05-02,90.00096867367427,89.21385523738803,90.09309388813774,89.0929989043219
2025-05-05,88.61314208179056,90.00096867367427,90.1347515208948,88.46455897789244
2025-05-06,89.82235772120842,88.61314208179056,89.98889102300224,88.50679471526786
2025-05-07,90.58417848117192,89.82235772120842,90.6973123203129,89.72117265631768
2025-05-08,92.4002509824994,90.58417848117192,92.51418974390161,90.49316624417985
2025-05-09,92.35047497782865,92.4002509824994,92.5360609653579,92.25748655650806
2025-05-12,95.96698766213073,92.35047497782865,96.07137050874454,92.23433408288433
2025-05-13,96.98005865128346,95.96698766213073,97.11530301740598,95.8432167810936
2025-05-14,95.95727203213816,96.98005865128346,97.09135816459982,95.81295736882805
2025-05-15,96.90209384160576,95.95727203213816,97.0022055370719,95.85154755658479
2025-05-16,96.60040662204545,96.90209384160576,97.03162899131162,96.42157251775102
2025-05-19,96.48684594659893,96.60040662204545,96.77229072509817,96.36154338873462
2025-05-20,97.05761626134404,96.48684594659893,97.19955489143453,96.29788444725405
2025-05-21,94.33399890415266,97.05761626134404,97.1638718904827,94.16523567030517
2025-05-22,92.71800637970726,94.33399890415266,94.42920978804861,92.55977271334666
2025-05-23,93.17246599551066,92.71800637970726,93.35267355378835,92.59354326426256
2025-05-27,95.41920296087348,93.17246599551066,95.52486177501984,93.06547178977547
2025-05-28,95.44546637826319,95.41920296087348,95.61793032030091,95.26831203271313
2025-05-29,96.77754831053241,95.44546637826319,96.87869386435646,95.33474392261502
2025-05-30,96.28528143500229,96.77754831053241,96.93975945253162,96.13106496166542
2025-06-02,95.65125706432127,96.28528143500229,96.43432741245945,95.49447628793371
2025-06-03,97.9968790113706,95.65125706432127,98.11915131467669,95.52004962769831
2025-06-04,97.73064199750505,97.9968790113706,98.13479437426986,97.62278912762241
2025-06-05,97.54226576912166,97.73064199750505,97.89573469783616,97.35286801433082
2025-06-06,98.12998110294791,97.54226576912166,98.28610353054681,97.36458500573212
2025-06-09,98.16296658131155,98.12998110294791,98.27103094003658,98.0170713309966
2025-06-10,98.73111356422989,98.16296658131155,98.85524371888596,98.03476992997822
2025-06-11,98.71075237056566,98.73111356422989,98.86892061030096,98.53200452497188
2025-06-12,97.4127452325163,98.71075237056566,98.8503601036947,97.24251070851766
2025-06-13,97.19459753835919,97.4127452325163,97.5162752487063,97.05170829436061
2025-06-16,98.89817779559877,97.19459753835919,99.04961372284427,97.04580562613259
2025-06-17,100.20897735745382,98.89817779559877,100.3901123554429,98.79735770270673
2025-06-18,101.28256115258662,100.20897735745382,101.46732575151789,100.06385378127257
2025-06-20,102.48517471344813,101.28256115258662,102.6093938477275,101.14819509719231
2025-06-23,104.04566486275628,102.48517471344813,104.22284544304678,102.35480153030274
2025-06-24,106.5452620196201,104.04566486275628,106.65708509995528,103.91875743644948
2025-06-25,106.21988454519085,106.5452620196201,106.67140926469196,106.098017061117
2025-06-26,107.02519905659031,106.21988454519085,107.22529325139836,106.01280423298783
2025-06-27,106.67995534457444,107.02519905659031,107.14950782459195,106.56506737305875
2025-06-30,108.5085755537573,106.67995534457444,108.63238376901053,106.4763023922399
2025-07-01,112.10505148509739,108.5085755537573,112.28583455846471,108.36524030619073
2025-07-02,113.75234226393054,112.10505148509739,113.91396775503084,111.90591329306251
2025-07-03,116.41361848620033,113.75234226393054,116.5852983831894,113.60430284881157
2025-07-07,115.02163612731493,116.41361848620033,116.64634238518185,114.82577106808405
2025-07-08,115.43093579287118,115.02163612731493,115.62996635107872,114.88966627497484
2025-07-09,117.63720096492914,115.43093579287118,117.85997646279343,115.21399407100716
2025-07-10,116.19220866418503,117.63720096492914,117.86270289799582,116.01600797000184
2025-07-11,114.1746720858199,116.19220866418503,116.36796508856112,114.05137244695206
2025-07-14,113.70963361641782,114.1746720858199,114.40005626605276,113.59540453404217
2025-07-15,113.5114711288552,113.70963361641782,113.93315914189155,113.36823596070619
2025-07-16,114.78279768306675,113.5114711288552,114.92884301683186,113.35638873252333
2025-07-17,114.48510183851313,114.78279768306675,114.97706436640591,114.36662098531704
2025-07-18,116.1883920346736,114.48510183851313,116.40080053631661,114.32118470185549
2025-07-21,117.3801205425252,116.1883920346736,117.61093663166848,116.05933966121464
2025-07-22,118.96188624356854,117.3801205425252,119.17533306163422,117.21282553740764
2025-07-23,119.77415662836515,118.96188624356854,119.9726213453496,118.7651284420718
2025-07-24,117.31031000075605,119.77415662836515,119.94052584977425,117.08742798123406
2025-07-25,117.74791644909166,117.31031000075605,117.94272366737225,117.14264692849318
2025-07-28,115.6884156014495,117.74791644909166,117.96185143333307,115.4711537642876
2025-07-29,115.43708511507913,115.6884156014495,115.91484807276049,115.28918753203621
2025-07-30,114.33523585922846,115.43708511507913,115.6298873296181,114.15850589871084
2025-07-31,113.91286324647938,114.33523585922846,114.48793159283211,113.7284528613394
2025-08-01,111.90401902408912,113.91286324647938,114.05271330138858,111.74640202881119
2025-08-04,113.16891329956296,111.90401902408912,113.3274062949364,111.68928028863586
2025-08-05,111.70871081001388,113.16891329956296,113.37932186871903,111.5813874471717
2025-08-06,111.59585005842665,111.70871081001388,111.88974584033714,111.42551287066559
